"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","IBRA 7 Regions","IMCRA 4 Regions","State - parsed","Local Government Areas","Minimum Elevation In Metres","Maximum Elevation In Metres","Minimum Depth In Meters","Maximum Depth In Meters","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Outlier for layer","Taxon identification issue","Location Quality","Data Resource ID","Data Resource Name","record _ number"
"1fe32e59-24e8-42cc-9295-71887f71ebd9","1054984","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.33266","136.108536666667","","-15.33266","136.108536666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-04","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"e80e4767-ccb7-4fc8-8d1e-097602b2383c","1307333","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.48565","130.7881333","","-12.48565","130.7881333","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Ray Chatto","2010","10","2010-10-14","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"2620a98e-aeea-4c0c-afd4-3e27194d74d0","29364-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-33.96812791","151.182715688","GDA94","-33.96812791","151.18271569","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","ANNON","1992","09","1992-09-10","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"eb76e4f1-9263-4271-b7e2-bc17ef0217a2","1054985","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.3377116666667","136.116233333333","","-15.3377116666667","136.116233333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-04","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"824d1fd4-2927-4eb6-9e1a-39a34bd70dd3","29381-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-28.534279579","153.550978231","GDA94","-28.534279578","153.550978231","1000.0","Australia","South Eastern Queensland","","New South Wales","Byron (A)","0.0","0.0","","","ANON","1992","09","1992-09-11","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"058186fe-8d43-4bfd-ab37-5eaffcaf58ae","29382-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-32.715074426","152.167802096","GDA94","-32.715074425","152.167802096","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","ANON","1992","09","1992-09-08","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"e68bc5e0-a73a-4a3a-8ac2-81a9da77d963","JM7655","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Nth Stradbroke Is, south end, E side","-27.8","153.416667","","-27.8","153.416667","","Australia","","Central Eastern Shelf Transition","Queensland","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"aedea70e-fd23-40b8-b899-370e5cba9aaf","1054986","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.3377116666667","136.116233333333","","-15.3377116666667","136.116233333333","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-04","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"b750f71d-1496-47e5-b5c5-0fe26590a63d","29383-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-28.631741244","153.634384864","GDA94","-28.631741243","153.634384864","1000.0","Australia","","Central Eastern Shelf Transition","New South Wales","","0.0","0.0","","","ANON","1992","09","1992-09-07","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"c40649fb-aadc-43bb-a6d9-1d4e01ebfe89","1054988","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-13.7221583333333","136.139411666667","","-13.7221583333333","136.139411666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-11","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"05512776-1ca3-4f9b-8b9c-0f710ece841e","29384-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-28.631741244","153.634384864","GDA94","-28.631741243","153.634384864","1000.0","Australia","","Central Eastern Shelf Transition","New South Wales","","0.0","0.0","","","ANON","1992","09","1992-09-01","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"7558c9de-9fcb-4fdf-9d61-d2d517630113","JM7657","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Redland Bay","-27.6","153.316667","","-27.6","153.316667","","Australia","","Central Eastern Shelf Transition","Queensland","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"7edf2b33-c6d7-424d-a153-0014916a0673","29392-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-29.448404132","153.367731155","GDA94","-29.448404131","153.367731155","1000.0","Australia","","Central Eastern Shelf Transition","New South Wales","","0.0","0.0","","","ANON","1992","09","1992-09-11","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"64011497-813f-40dd-bada-acccb26d0208","29391-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-28.948409309","153.517732657","GDA94","-28.948409308","153.517732657","1000.0","Australia","","Central Eastern Shelf Transition","New South Wales","","0.0","0.0","","","ANON","1992","09","1992-09-18","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"87044ba8-bf01-42a5-b642-5ae5a2b0cc0c","JM7656","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Nth Stradbroke Is, Main Beach","-27.466667","153.516667","","-27.466667","153.516667","","Australia","South Eastern Queensland","","Queensland","Redland (C)","","","","","","","","","Preserved specimen","PreservedSpecimen","Female","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"7552f31a-7d2c-40bd-b681-fd06efa01942","1307332","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.47349998","130.7695","","-12.47349998","130.7695","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Ray Chatto","2010","10","2010-10-14","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"da267526-d67f-4889-8f3a-0bc747fa0dfb","JM7667","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Moreton Bay","-27.283333","153.25","","-27.283333","153.25","","Australia","","Central Eastern Shelf Transition","Queensland","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"f2cfc876-9af0-421e-b5be-6067a80c6c97","JM7932","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","-","","","","","","","","","","","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","","dr344","Queensland Museum provider for OZCAM",""
"699459c0-42fe-4909-bfd4-6769844f70a7","JM7933","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","-","","","","","","","","","","","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","","dr344","Queensland Museum provider for OZCAM",""
"8fb238a0-7e08-488f-9a27-15a0ef84b45e","29399-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.080484187","151.158645237","GDA94","-34.080484186","151.158645237","1000.0","Australia","Sydney Basin","Central Eastern Shelf Province","New South Wales","Sutherland Shire (A)","0.0","0.0","","","ANON","1992","09","1992-09-01","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"890d3565-26f1-420d-8186-af4a9c1065cb","1054987","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.3644816666667","136.165225","","-15.3644816666667","136.165225","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-04","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"db4546dd-8c9d-457e-b4fa-98a3e05ce432","30652-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-32.692014441","152.223433608","GDA94","-32.69201444","152.223433608","100.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","CARLN","1992","09","1992-09-29","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"b90aa422-7697-43c2-9109-7c4dc10ba676","SLHM00101005","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.998150728","150.770192561","GDA94","-34.998150727","150.770192561","100.0","Australia","Sydney Basin","","New South Wales","Shoalhaven (C)","","","","","GRAB","2000","09","2000-09-28","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"fb9f01dc-db17-4802-a779-8ad2eaabfc5b","JM814","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wednesday Is, Torres St","-10.533333","142.316667","","-10.533333","142.316667","","Australia","Cape York Peninsula","","Queensland","Torres (S)","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"40cb3f42-04f6-4595-aea3-f1abb3df330a","1054989","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.6938783333333","135.549205","","-14.6938783333333","135.549205","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-09","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"d6ad6b71-9ea8-4022-bea4-dcb59d03c111","1054990","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.7922066666667","136.730336666667","","-15.7922066666667","136.730336666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-03","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"2b7811cc-002a-4001-90c3-441b794e3e0c","SMXT01022800","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-29.360790571","153.359616987","GDA94","-29.36079057","153.359616987","100.0","Australia","South Eastern Queensland","","New South Wales","Clarence Valley (A)","","","","","WILMA-NR","1993","09","1993-09-08","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"40b41760-44f9-4a75-806f-478478453c8f","1054991","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.7922066666667","136.730336666667","","-15.7922066666667","136.730336666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-03","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"2aa5b69a-e4b9-4f8d-aa03-c7fca0ce3086","1054992","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-15.7922066666667","136.730336666667","","-15.7922066666667","136.730336666667","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-03","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"46c0c47e-38f6-49dd-91c0-b8b664dde65e","JM815","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wednesday Is, Torres St","-10.533333","142.316667","","-10.533333","142.316667","","Australia","Cape York Peninsula","","Queensland","Torres (S)","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"aad8f215-1c27-4a62-b8ab-b7b8ba55a250","1054994","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.6414666666667","135.620466666667","","-14.6414666666667","135.620466666667","100.0","","","Northern Shelf Province","","","","","","","","2014","11","2014-11-10","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"079549d5-ad0b-45a3-b16a-45d90dbd8b0f","1054995","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Gulf of Carpentaria","-14.5799","135.5436","","-14.5799","135.5436","100.0","Australia","","Northern Shelf Province","Northern Territory","","","","","","","2014","11","2014-11-10","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"687e68ce-ea0a-467c-82c0-063ed86cce89","JM816","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wednesday Is, Torres St","-10.533333","142.316667","","-10.533333","142.316667","","Australia","Cape York Peninsula","","Queensland","Torres (S)","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"6bef8c04-8a44-4775-a4a3-796b95469f62","JM817","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wednesday Is, Torres St","-10.533333","142.316667","","-10.533333","142.316667","","Australia","Cape York Peninsula","","Queensland","Torres (S)","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"980ec63a-70a1-47c6-95fc-57dd43e07b6b","JM818","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Wednesday Is, Torres St","-10.533333","142.316667","","-10.533333","142.316667","","Australia","Cape York Peninsula","","Queensland","Torres (S)","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","false","dr344","Queensland Museum provider for OZCAM",""
"4fb4d437-94a9-496d-a485-038429110af4","1307334","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.47333333","130.7666667","","-12.47333333","130.7666667","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Ray Chatto","2010","10","2010-10-15","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"512ba37e-c2ba-4cd5-9a92-b50b87fc493b","JM8754","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","QM","Mammals","Booby Is","-10.6","141.9","","-10.6","141.9","","Australia","","Northeast Shelf Transition","Queensland","","","","","","","","","","Preserved specimen","PreservedSpecimen","","","noIssue","true","dr344","Queensland Museum provider for OZCAM",""
"33258030-af35-4264-b162-4e5ba2107317","M1594","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon (Müller, 1776)","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","SAMA","Mammalogy","Northern Australia","-12.0000","134.0000","","-12.0","134.0","","Australia","Arnhem Coast","","Northern Territory","West Arnhem (S)","","","","","","","","","PreservedSpecimen","PreservedSpecimen","","","noIssue","false","dr346","South Australian Museum Australia provider for OZCAM",""
"42bf7d1f-ac1e-40cc-bf9e-f3d5ded3c0f2","SMXT01022801","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-29.377183759","153.299908704","GDA94","-29.377183758","153.299908704","100.0","Australia","South Eastern Queensland","","New South Wales","Clarence Valley (A)","","","","","BREM-AGIS","1993","09","1993-09-10","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"5894df7b-d027-45fc-901e-ad218d640b78","1307339","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","","-12.33629999","130.9636167","","-12.33629999","130.9636167","","Australia","","Northwest Shelf Transition","Northern Territory","","","","","","Ray Chatto","2010","10","2010-10-11","","HumanObservation","","","noIssue","true","dr361","Fauna Atlas N.T.",""
"9b0d4980-7b1e-436b-a1cc-9ef5a0c577ed","SMXT01030605","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.002129225","151.226382062","GDA94","-34.002129224","151.226382062","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","FULS","1992","09","1992-09-10","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"3937e91e-50e2-442e-8d9a-1e14d72590c4","29365-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.001223956","151.164688411","GDA94","-34.001223955","151.164688411","1000.0","Australia","Sydney Basin","","New South Wales","Sutherland Shire (A)","0.0","0.0","","","ANNON","1992","10","1992-10-30","HumanObservation","HumanObservation","","","noIssue","false","dr368","OEH Atlas of NSW Wildlife",""
"1517b5ab-d6a5-4062-b6fb-7d30742419ed","29370-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.044459966","151.161590916","GDA94","-34.044459965","151.161590916","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","BATS-HO","1992","10","1992-10-30","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
"559b8ccf-b380-4a0a-8299-6f49b70242f7","M1600","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon (Müller, 1776)","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","SAMA","Mammalogy","Northern Australia","-12.0000","134.0000","","-12.0","134.0","","Australia","Arnhem Coast","","Northern Territory","West Arnhem (S)","","","","","","","","","PreservedSpecimen","PreservedSpecimen","","","noIssue","false","dr346","South Australian Museum Australia provider for OZCAM",""
"7b88d701-4c5b-489d-be39-4f12519aa148","29375-HO","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","Dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-33.65451706","151.32412664","GDA94","-33.65451706","151.32412664","1000.0","Australia","","Central Eastern Shelf Province","New South Wales","","0.0","0.0","","","ANON","1992","10","1992-10-28","HumanObservation","HumanObservation","","","noIssue","true","dr368","OEH Atlas of NSW Wildlife",""
