gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1066627052	a79c2b50-6c8a-11de-8226-b8a03c50a862	6108b1c9-6a39-4607-8a1e-c27601cb5b0b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-08-06T01:00Z	6	8	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4580			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627051	a79c2b50-6c8a-11de-8226-b8a03c50a862	9c3c0883-f0b5-4751-8a9f-024892bb4ee3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Crocodile Ck, Cleveland Bay, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.3	146.95							1975-07-20T01:00Z	20	7	1975	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4555			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627050	a79c2b50-6c8a-11de-8226-b8a03c50a862	80b581ea-5f35-4b63-b8de-fe6762b4145a	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-11T01:00Z	11	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4572			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627049	a79c2b50-6c8a-11de-8226-b8a03c50a862	0ac2ffa1-3063-450f-8dcb-0fd4759b9d20	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-29T01:00Z	29	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4578			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627048	a79c2b50-6c8a-11de-8226-b8a03c50a862	5a3cb9b2-0939-41a8-a36d-cf3f2701e84a	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1976-12-23T01:00Z	23	12	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4587			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627047	a79c2b50-6c8a-11de-8226-b8a03c50a862	497220fe-e045-4d05-9c96-8f1ef40b59bf	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1976-08-09T01:00Z	9	8	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4581			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627046	a79c2b50-6c8a-11de-8226-b8a03c50a862	2e7dfe49-345b-43ae-a939-742167aa7a2c	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6											9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4589			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627045	a79c2b50-6c8a-11de-8226-b8a03c50a862	d278da15-5ca9-44b0-86a2-1056b1683b64	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1972-08-10T01:00Z	10	8	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4536			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627044	a79c2b50-6c8a-11de-8226-b8a03c50a862	c3ebdd9e-c9d4-41c4-b1bd-c65324d23fbd	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Horseshoe Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.116667	146.85							1972-09-18T01:00Z	18	9	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4539			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627043	a79c2b50-6c8a-11de-8226-b8a03c50a862	af5e5289-a19c-4a78-9646-79d3544d7b73	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Nelly Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.166667	146.85							1972-11-23T01:00Z	23	11	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4544			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627042	a79c2b50-6c8a-11de-8226-b8a03c50a862	f3ca2c77-ad8d-4343-a52d-6ca1769aaf9f	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-08-04T01:00Z	4	8	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4579			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627041	a79c2b50-6c8a-11de-8226-b8a03c50a862	829a1d41-b528-4fe7-aeba-c414d6569255	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1977-08-02T01:00Z	2	8	1977	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4601			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627040	a79c2b50-6c8a-11de-8226-b8a03c50a862	7a7b233d-87d6-424b-8549-0944219860a8	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Kissing Pt, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.233333	146.8							1976-02-06T01:00Z	6	2	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4563			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627039	a79c2b50-6c8a-11de-8226-b8a03c50a862	a5d60e40-ddac-46ca-bf2a-9cf333513590	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Magnetic Is, Cockle Bay	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1974-10-10T01:00Z	10	10	1974	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4549			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627037	a79c2b50-6c8a-11de-8226-b8a03c50a862	718687ae-9875-4753-8394-b8fe03e18ccb	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-17T01:00Z	17	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4574			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627036	a79c2b50-6c8a-11de-8226-b8a03c50a862	36c18283-3f7b-4e55-966f-4f03611ec844	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1977-07-20T01:00Z	20	7	1977	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4595			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627035	a79c2b50-6c8a-11de-8226-b8a03c50a862	e1e4b600-2ef6-413f-ae33-38cfda7b20a4	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1976-10-10T01:00Z	10	10	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4583			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627034	a79c2b50-6c8a-11de-8226-b8a03c50a862	8c59eb64-f2cd-4f77-9f8a-359c90f0846d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1979-01-09T01:00Z	9	1	1979	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4618			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627033	a79c2b50-6c8a-11de-8226-b8a03c50a862	7f0ea069-d0eb-426b-b9d7-ea545de8a818	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1977-10-31T01:00Z	31	10	1977	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4609			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627032	a79c2b50-6c8a-11de-8226-b8a03c50a862	0ea4ba83-c8ad-4d4d-88a2-0caaffebb9c3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1972-02-27T01:00Z	27	2	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4518			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627031	a79c2b50-6c8a-11de-8226-b8a03c50a862	049dc247-5f11-4c41-a128-86abd48382f0	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-11-09T01:00Z	9	11	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4585			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627030	a79c2b50-6c8a-11de-8226-b8a03c50a862	4a948e9a-e794-4eae-9046-5feed4f3a37d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-03T01:00Z	3	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4569			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627029	a79c2b50-6c8a-11de-8226-b8a03c50a862	cf046df9-72a8-481a-976d-199e5a56ec70	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-03T01:00Z	3	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4568			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627028	a79c2b50-6c8a-11de-8226-b8a03c50a862	675ca689-7207-4de0-b004-38dd200bf8cb	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Kissing Pt, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.233333	146.8							1978-09-08T01:00Z	8	9	1978	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4616			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627027	a79c2b50-6c8a-11de-8226-b8a03c50a862	38e21171-eb7b-4890-951d-958b6795de74	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Crocodile Ck, Cleveland Bay, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.3	146.95							1975-07-20T01:00Z	20	7	1975	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4554			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627026	a79c2b50-6c8a-11de-8226-b8a03c50a862	6f531da0-9c2b-46e8-b970-b7c2d9fa74e0	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Nelly Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.166667	146.85							1972-04-19T01:00Z	19	4	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4531			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627025	a79c2b50-6c8a-11de-8226-b8a03c50a862	3f1b1b2e-d79e-4bee-a9ba-6e3a1c01b64b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Crocodile Ck, Cleveland Bay, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.3	146.95											9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4556			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627024	a79c2b50-6c8a-11de-8226-b8a03c50a862	41973365-948d-4add-95a1-ccd495f2e1c7	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	West Pt, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.133333	146.783333							1975-02-23T01:00Z	23	2	1975	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4552			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627023	a79c2b50-6c8a-11de-8226-b8a03c50a862	a8aac3c7-cbf6-4330-b1aa-6e399e51bfd0	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-02T01:00Z	2	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4567			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627022	a79c2b50-6c8a-11de-8226-b8a03c50a862	aaeeeeb0-8c2b-47aa-8e8e-19b3d87cf523	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1976-01-17T01:00Z	17	1	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4560			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627021	a79c2b50-6c8a-11de-8226-b8a03c50a862	e1336a34-0618-444d-8e8d-ce0dd03f9084	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1972-02-27T01:00Z	27	2	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4519			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627020	a79c2b50-6c8a-11de-8226-b8a03c50a862	0eea71ca-0bbf-48c0-872b-7494e417dde3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-22T01:00Z	22	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4575			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627019	a79c2b50-6c8a-11de-8226-b8a03c50a862	3fc9102d-a75f-42ec-bb42-a9e99e7f267d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-01T01:00Z	1	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4565			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627018	a79c2b50-6c8a-11de-8226-b8a03c50a862	04657024-5be5-41e1-98cc-0f150bc9fe51	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1972-01-19T01:00Z	19	1	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4514			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627017	a79c2b50-6c8a-11de-8226-b8a03c50a862	f739d615-87a6-4dc3-a9dd-a4f607f09c8e	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Horseshoe Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.116667	146.85							1972-09-28T01:00Z	28	9	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4540			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627016	a79c2b50-6c8a-11de-8226-b8a03c50a862	d1335625-a6aa-4b65-b337-bdeeabfb1ef0	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Pallarenda, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.2	146.766667							1975-10-20T01:00Z	20	10	1975	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4557			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627015	a79c2b50-6c8a-11de-8226-b8a03c50a862	0a91ca95-aa53-4cb8-b88c-1873959cd170	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-28T01:00Z	28	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4577			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627013	a79c2b50-6c8a-11de-8226-b8a03c50a862	704e1cae-fb1d-4e43-bf2e-37adf5e5feb1	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1970-01-15T01:00Z	15	1	1970	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4498			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627012	a79c2b50-6c8a-11de-8226-b8a03c50a862	c105b30e-ec19-44b8-a3de-a2af8e0b83d3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-07-10T01:00Z	10	7	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4571			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627011	a79c2b50-6c8a-11de-8226-b8a03c50a862	e9bfbf63-e2ed-4bc2-bcae-3bbefb4cd0e7	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1976-11-11T01:00Z	11	11	1976	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4586			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627010	a79c2b50-6c8a-11de-8226-b8a03c50a862	af9c4861-4b47-49a5-b34f-ed608e811e6a	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1977-07-01T01:00Z	1	7	1977	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4597			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627009	a79c2b50-6c8a-11de-8226-b8a03c50a862	9af524c5-02bf-4fe2-bae7-3e1f13f04dcd	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Magnetic Is, Cockle Bay	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1974-06-21T01:00Z	21	6	1974	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4547			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627008	a79c2b50-6c8a-11de-8226-b8a03c50a862	0e4989c1-eacf-49fc-a03d-f9951904e5e4	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1972-02-23T01:00Z	23	2	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4517			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627007	a79c2b50-6c8a-11de-8226-b8a03c50a862	987a678e-8e54-4d54-9670-32864e602e2d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Breakwater, Townsville	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.25	146.816667							1972-08-08T01:00Z	8	8	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4534			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627006	a79c2b50-6c8a-11de-8226-b8a03c50a862	748d05b9-bdbb-4efd-9c6f-5228fa84095b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Picnic Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.183333	146.833333							1972-03-04T01:00Z	4	3	1972	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4523			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627005	a79c2b50-6c8a-11de-8226-b8a03c50a862	76115237-c6a7-4c2d-b909-99460682d47f	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Nelly Bay, Magnetic Is	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-19.166667	146.85							1971-04-14T01:00Z	14	4	1971	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4508			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
1066627003	a79c2b50-6c8a-11de-8226-b8a03c50a862	8994d7b6-598f-47e9-85c0-cc699e3ba08b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Wellesley Gp, Gulf of Carpentaria	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-17.116667	139.6							1977-07-11T01:00Z	11	7	1977	9369555	9369555	PRESERVED_SPECIMEN	QM	Mammals	JM4594			CC_BY_4_0					2018-02-04T05:28Z		GEODETIC_DATUM_ASSUMED_WGS84
